date,open,close
2016-7-21,84.70999908,84.18000031
2016-7-22,84,84.48999786
2016-7-25,84.47000122,83.19000244
2016-7-26,82.86000061,83.58999634
2016-7-27,83.59999847,83.09999847
2016-7-28,83.45999908,83.12000275
2016-7-29,83.37000275,82.48000336
2016-8-1,82.79000092,84.33999634
2016-8-2,84.33999634,83.80000305
2016-8-3,83.30000305,83.66999817
2016-8-4,83.75,84.75
2016-8-5,85.01000214,84.58999634
2016-8-8,84.98999786,85
2016-8-9,85.05000305,85.23999786
2016-8-10,86.01000214,87.33000183
2016-8-11,92.13999939,91.76999664
2016-8-12,92.98000336,98.25
2016-8-15,98.27999878,97.16999817
2016-8-16,96.15000153,96.66000366
2016-8-17,96.16999817,97
2016-8-18,97.25,97
2016-8-19,96.91000366,96.86000061
2016-8-22,96.47000122,95.65000153
2016-8-23,95.58999634,95.79000092
2016-8-24,95.68000031,93.87999725
2016-8-25,93.75,93.94000244
2016-8-26,94.15000153,95.05999756
2016-8-29,94.59999847,94.87999725
2016-8-30,95.34999847,96
2016-8-31,96.13999939,97.19000244
2016-9-1,97.30000305,97.41999817
2016-9-2,97.97000122,99.25
2016-9-6,100.4499969,103.7799988
2016-9-7,103.8399963,102.3199997
2016-9-8,101.9300003,102.5699997
2016-9-9,101.8000031,99.62000275
2016-9-12,97.37999725,100.8000031
2016-9-13,100.3799973,100.2799988
2016-9-14,100.0800018,102.4000015
2016-9-15,102.6200027,104.4499969
2016-9-16,104,104.6399994
2016-9-19,105.1600037,103.0299988
2016-9-20,102.9400024,101.3600006
2016-9-21,102.4599991,106
2016-9-22,107.5699997,109.3600006
2016-9-23,108.25,107.7099991
2016-9-26,106.5199966,105.8899994
2016-9-27,106.5199966,108.2600021
2016-9-28,108.4400024,108.75
2016-9-29,106.5100021,105.5500031
2016-9-30,106.5,105.7900009
2016-10-3,105.4499969,105.3799973
2016-10-4,105.9300003,105.4499969
2016-10-5,105.8700027,106.9599991
2016-10-6,107.3000031,107.0800018
2016-10-7,106.8899994,106
2016-10-10,106.7900009,108.4100037
2016-10-11,107.8899994,105.2300034
2016-10-12,105.0500031,103.6200027
2016-10-13,102.0599976,102.1500015
2016-10-14,104.2699966,101.8499985
2016-10-17,101.5,102.8399963
2016-10-18,104.4700012,103.3399963
2016-10-19,104.3300018,103.9300003
2016-10-20,104.1999969,103.8499985
2016-10-21,103.6999969,103.9400024
2016-10-24,104.9800034,104.5
2016-10-25,104.8600006,104.2200012
2016-10-26,103.6800003,102.7799988
2016-10-27,103.3799973,102.3799973
2016-10-28,102.3499985,101.9300003
2016-10-31,102.6500015,101.6900024
2016-11-1,100.4300003,101.1500015
2016-11-2,103.8499985,98.51000214
2016-11-3,98.04000092,97.75
2016-11-4,96.90000153,97.56999969
2016-11-7,100.0699997,99.34999847
2016-11-8,99.38999939,99.84999847
2016-11-9,97.37999725,96.66999817
2016-11-10,98.33999634,94.33999634
2016-11-11,93.86000061,92.98999786
2016-11-14,92.4509964,89.76999664
2016-11-15,91,91
2016-11-16,91.38999939,92.86000061
2016-11-17,94.70999908,94.06999969
2016-11-18,94.84999847,93.38999939
2016-11-21,94.05000305,93.41000366
2016-11-22,94.23999786,93.20999908
2016-11-23,92.52999878,93.02999878
2016-11-25,93.55000305,93.01000214
2016-11-28,93.01999664,93.76000214
2016-11-29,93.66999817,94.98999786
2016-11-30,95.27999878,94.01999664
2016-12-1,94,89.86000061
2016-12-2,90.37999725,90.48000336
2016-12-5,90.05000305,90.98999786
2016-12-6,91.55999756,90.40000153
2016-12-7,90.51999664,91.06999969
2016-12-8,91.80000305,92.30999756
2016-12-9,92.51000214,93.27999878
2016-12-12,92.05000305,92.47000122
2016-12-13,92.80000305,92.16000366
2016-12-14,91.83000183,91.19000244
2016-12-15,90,88.84999847
2016-12-16,89,88.66999817
2016-12-19,88.61000061,88.93000031
2016-12-20,89.19000244,89.83999634
2016-12-21,89.95999908,89.25
2016-12-22,87.88999939,86.80000305
2016-12-23,86.62000275,86.79000092
2016-12-27,86.72000122,87.54000092
2016-12-28,88.30000305,87.37000275
2016-12-29,87.81999969,87.33000183
2016-12-30,87.56999969,87.80999756
2017-1-3,89,88.59999847
2017-1-4,88.98500061,90.51000214
2017-1-5,91.91000366,94.37000275
2017-1-6,94.40000153,93.88999939
2017-1-9,94.16000366,94.72000122
2017-1-10,96.40000153,96.75
2017-1-11,96.91999817,96.94000244
2017-1-12,96.84999847,95.90000153
2017-1-13,95.94999695,96.26999664
2017-1-17,96.31999969,96.12000275
2017-1-18,96.26999664,96
2017-1-19,96.41999817,96.16999817
2017-1-20,96.44999695,96.05999756
2017-1-23,96.48000336,98.41000366
2017-1-24,103.1500015,101.4300003
2017-1-25,102.4599991,104.0599976
2017-1-26,103.9199982,102.75
2017-1-27,102.25,102.0699997
2017-1-30,101.1999969,101.0199966
2017-1-31,100.2399979,101.3099976
2017-2-1,102.0699997,101.5699997
2017-2-2,101.2799988,100.8399963
2017-2-3,101.5,100.3899994
2017-2-6,100.1699982,100.9000015
2017-2-7,101.0400009,100.8300018
2017-2-8,101.5500031,103.5699997
2017-2-9,103.5699997,103.3399963
2017-2-10,103.8799973,102.3600006
2017-2-13,102.8199997,103.0999985
2017-2-14,103.1399994,101.5899963
2017-2-15,102.0599976,101.5500031
2017-2-16,101.8600006,100.8199997
2017-2-17,100.6900024,100.5199966
2017-2-21,101.0299988,102.1200027
2017-2-22,102.4800034,104.1999969
2017-2-23,104.7200012,102.4599991
2017-2-24,101.3899994,102.9499969
2017-2-27,102.5,103.5999985
2017-2-28,103.8899994,102.9000015
2017-3-1,103.6800003,104.0400009
2017-3-2,103.8000031,103.1900024
2017-3-3,102.9899979,103.3099976
2017-3-6,102.7600021,102.3099976
2017-3-7,102.3000031,102.6299973
2017-3-8,102.6299973,103.2200012
2017-3-9,102.9700012,103.2399979
2017-3-10,103.4300003,103.3899994
2017-3-13,103.5199966,105.1800003
2017-3-14,104.6100006,104.25
2017-3-15,104.3700027,103.6900024
2017-3-16,105.25,105.6299973
2017-3-17,105.1699982,105.6100006
2017-3-20,106.2300034,107.25
2017-3-21,108.4599991,105.0899963
2017-3-22,104.6399994,106.0899963
2017-3-23,106.9499969,108.25
2017-3-24,108.4000015,108.0400009
2017-3-27,106.6500015,108.0800018
2017-3-28,108.2300034,107.8000031
2017-3-29,107.9700012,109.5100021
2017-3-30,109.7289963,108.8499985
2017-3-31,108.5,107.8300018
2017-4-3,108.8499985,108.0899963
2017-4-4,107.8700027,107.5199966
2017-4-5,108.3600006,107.4400024
2017-4-6,107.5899963,108.0400009
2017-4-7,107.8799973,108.9899979
2017-4-10,109,111.6999969
2017-4-11,111.4000015,110.4400024
2017-4-12,110.5,110.6299973
2017-4-13,110.7200012,110.2099991
2017-4-17,110.9100037,111.7600021
2017-4-18,111.1999969,111.2300034
2017-4-19,111.9899979,110.7600021
2017-4-20,111.5299988,112.9599991
2017-4-21,112.8000031,113.1100006
2017-4-24,114.0400009,114.8600006
2017-4-25,115.5400009,115.4800034
2017-4-26,115.3700027,114.9700012
2017-4-27,115,115.4300003
2017-4-28,115.9000015,115.5
2017-5-1,115.6299973,116.6800003
2017-5-2,117.0699997,118.0899963
2017-5-3,117.9499969,116.5699997
2017-5-4,115.9400024,115.8600006
2017-5-5,116.0500031,116.0400009
2017-5-8,116.9000015,116.8600006
2017-5-9,118.6200027,120
2017-5-10,120.0100021,119.9800034
2017-5-11,120.1299973,120.1600037
2017-5-12,120.1600037,120.3399963
2017-5-15,121.0299988,121.4000015
2017-5-16,121.9800034,124.0199966
2017-5-17,123.25,120.7200012
2017-5-18,116.3099976,121.2699966
2017-5-19,123.9599991,123.2200012
2017-5-22,124.9800034,124.75
2017-5-23,124.6699982,122.9300003
2017-5-24,123.0699997,122.8099976
2017-5-25,123.7399979,123.6299973
2017-5-26,123.9300003,123.9899979
2017-5-30,124.0800018,123.9100037
2017-5-31,123.6399994,122.4599991
2017-6-1,122.8199997,123.9700012
2017-6-2,123.7200012,124.1299973
2017-6-5,124.0199966,125.3700027
2017-6-6,125.3700027,124.6200027
2017-6-7,125.0800018,125.6399994
2017-6-8,142.5099945,142.3399963
2017-6-9,142.3399963,139.4400024
2017-6-12,139.1699982,139.0800018
2017-6-13,141.8800049,136.6000061
2017-6-14,137.8000031,136.6699982
2017-6-15,135.6399994,135.0800018
2017-6-16,136.2799988,134.8699951
2017-6-19,137.8099976,139.4700012
2017-6-20,140.0800018,138.3800049
2017-6-21,138.8200073,143.2899933
2017-6-22,142.0500031,142.2700043
2017-6-23,142.1000061,143.0099945
2017-6-26,144.0299988,142.7299957
2017-6-27,143.8999939,141.5299988
2017-6-28,142.6499939,143.9499969
2017-6-29,143.1600037,140.8099976
2017-6-30,141.0299988,140.8999939
2017-7-3,141.75,140.9900055
2017-7-5,141.1600037,144.8699951
2017-7-6,143.0099945,142.1999969
2017-7-7,142.6499939,142.4299927
2017-7-10,143,143.8099976
2017-7-11,144.2899933,145.8099976
2017-7-12,147.3800049,149
2017-7-13,149.5200043,149.5200043
2017-7-14,150.1199951,151.8300018
2017-7-17,153.5299988,151.2299957
2017-7-18,151.0800018,153.75
2017-7-19,155.1399994,153.1499939
2017-7-20,153.9600067,152.1100006
2017-7-21,151.7899933,151.8899994
2017-7-24,152.7700043,152.2599945
2017-7-25,152.3600006,152.4400024
2017-7-26,152.5299988,155.7899933
2017-7-27,157.8500061,154.1499939
2017-7-28,153.9600067,157.5599976
2017-7-31,158.8999939,154.9499969
2017-8-1,156.25,154.7299957
2017-8-2,155.4700012,151.9100037
2017-8-3,152.1000061,153.3200073
2017-8-4,154.3200073,153.3300018
2017-8-7,154.8300018,158.8399963
2017-8-8,158.5599976,157.5
2017-8-9,156.0500031,157.4900055
2017-8-10,156.1999969,151.7700043
2017-8-11,150.5099945,151.6999969
2017-8-14,154.7700043,154.6100006
2017-8-15,155.7400055,157.75
2017-8-16,160,159.5
2017-8-17,166.1199951,163.9199982
2017-8-18,165.3600006,167.5
2017-8-21,168.2899933,169.25
2017-8-22,170.0200043,174.4600067
2017-8-23,172.8999939,175.8000031
2017-8-24,177,175
2017-8-25,174.8000031,171.7400055
2017-8-28,171.1499939,168.3000031
2017-8-29,165.1499939,167.4100037
2017-8-30,169.1499939,171.25
2017-8-31,172.5399933,171.7400055
2017-9-1,171.9900055,171.0399933
2017-9-5,169.4700012,169.9199982
2017-9-6,170.1699982,168.1399994
2017-9-7,169.2599945,170.4799957
2017-9-8,169.9900055,169
2017-9-11,171.5,174.0599976
2017-9-12,174.8899994,175.3099976
2017-9-13,175.75,178.9700012
2017-9-14,177.5399933,177.1000061
2017-9-15,177.8999939,176.6999969
2017-9-18,178.8899994,179.9799957
2017-9-19,180.6900024,180.0700073
2017-9-20,180.0200043,177.9499969
2017-9-21,178.0500031,177.3899994
2017-9-22,176.1999969,178.1399994
2017-9-25,176.4799957,169.5899963
2017-9-26,170.0099945,167.0200043
2017-9-27,169.8399963,170.9900055
2017-9-28,170.9100037,170.2400055
2017-9-29,171.1100006,172.7100067
2017-10-2,174.5700073,173.6100006
2017-10-3,176.0599976,178.5599976
2017-10-4,178.0599976,178.7100067
2017-10-5,179,178.8899994
2017-10-6,177.8500061,179.1999969
2017-10-9,178.9700012,182.0899963
2017-10-10,181.6499939,183.1199951
2017-10-11,183,184.6900024
2017-10-12,184.0399933,180.5299988
2017-10-13,180.9600067,178.4499969
2017-10-16,180,179.5599976
2017-10-17,179.5800018,175.3200073
2017-10-18,177.0899963,179.6100006
2017-10-19,177.0010071,177.9299927
2017-10-20,179.0200043,177.3200073
2017-10-23,177.8000031,173.1300049
2017-10-24,174,173.6999969
2017-10-25,174.6900024,170.2200012
2017-10-26,170.6199951,170.3200073
2017-10-27,173.1900024,176.1499939
2017-10-30,178.4299927,181.5800018
2017-10-31,183.5700073,184.8899994
2017-11-1,187.8800049,186.0800018
2017-11-2,190.9900055,184.8099976
2017-11-3,186.5099945,183.2100067
2017-11-6,184.0700073,187.8399963
2017-11-7,189.5800018,188.5099945
2017-11-8,187.9799957,185.8999939
2017-11-9,184.2100067,185.1300049
2017-11-10,187.0299988,186.4100037
2017-11-13,186.7700043,184.5399933
2017-11-14,184.3000031,181.7899933
2017-11-15,179.3699951,181.4799957
2017-11-16,183.3099976,185.4299927
2017-11-17,185.9199982,185.1300049
2017-11-20,187.6000061,188
2017-11-21,190.3500061,190.8999939
2017-11-22,191.5399933,189.8399963
2017-11-24,189.3899994,191.1900024
2017-11-27,190.4900055,188.0299988
2017-11-28,188.8300018,186.6900024
2017-11-29,185.25,179.9100037
2017-11-30,179.5299988,177.0800018
2017-12-1,175.2700043,174.6100006
2017-12-4,177.1999969,169.5800018
2017-12-5,165.2799988,168.9600067
2017-12-6,172.6300049,172.6300049
2017-12-7,175.2899933,174.4700012
2017-12-8,177.5700073,177.6199951
2017-12-11,179.8999939,179.2899933
2017-12-12,174.6399994,174.6399994
2017-12-13,175.1900024,176.4700012
2017-12-14,173.1100006,171.75
2017-12-15,172.8899994,173.5500031
2017-12-18,174.6000061,173.3699951
2017-12-19,171.9700012,171.2799988
2017-12-20,171.7899933,172.6399994
2017-12-21,172.8000031,175.3200073
2017-12-22,175.8399963,176.2899933
2017-12-26,174.5500031,172.3300018
2017-12-27,172.2899933,172.9700012
2017-12-28,173.0399933,172.3000031
2017-12-29,172.2799988,172.4299927
2018-1-2,176.3990021,183.6499939
2018-1-3,185.1900024,184
2018-1-4,185.8999939,185.7100067
2018-1-5,187.1699982,190.6999969
2018-1-8,190.4600067,190.3300018
2018-1-9,191.1300049,190.8000031
2018-1-10,188.1000061,189.7899933
2018-1-11,189.7299957,188.75
2018-1-12,189.9100037,187.7899933
2018-1-16,190.3999939,182.3999939
2018-1-17,183.3000031,183.8300018
2018-1-18,184.2799988,184.3999939
2018-1-19,185.1499939,184.0500031
2018-1-22,184.9750061,184.0200043
2018-1-23,185.2799988,192.2799988
2018-1-24,194.7100067,195.5299988
2018-1-25,196.3399963,198.3300018
2018-1-26,200.3300018,205.2200012
2018-1-29,204.8300018,203.0099945
2018-1-30,198.6799927,199.6600037
2018-1-31,202.8200073,204.2899933
2018-2-1,192.75,192.2200012
2018-2-2,194.7899933,187.3099976
2018-2-5,183.6999969,180.5299988
2018-2-6,174.7200012,185.1699982
2018-2-7,183.5,180.3000031
2018-2-8,182.2700043,173.6999969
2018-2-9,175.1199951,176.6699982
2018-2-12,180.4400024,177.4400024
2018-2-13,177.4199982,179.25
2018-2-14,179.2200012,186.7599945
2018-2-15,189.25,187.4499969
2018-2-16,186.75,183.6799927
2018-2-20,183.6699982,187.1900024
2018-2-21,189.3699951,188.8200073
2018-2-22,190.1999969,188.75
2018-2-23,190.1799927,193.2899933
2018-2-26,194.4600067,194.1900024
2018-2-27,192.5899963,188.2599945
2018-2-28,187.25,186.1399994
2018-3-1,186.1799927,181.9900055
2018-3-2,178.0099945,179.7599945
2018-3-5,179.4100037,181.6000061
2018-3-6,185.1900024,187.3699951
2018-3-7,184.3699951,189.0500031
2018-3-8,189.0500031,187.1799927
2018-3-9,189.6399994,190.5500031
2018-3-12,192.3000031,192.7400055
2018-3-13,193.8800049,188.4100037
2018-3-14,190.2899933,192.5599976
2018-3-15,198.4400024,199.0599976
2018-3-16,198.3999939,200.2799988
2018-3-19,198,194.5299988
2018-3-20,194.9499969,198.9499969
2018-3-21,198.8000031,195.3000031
2018-3-22,190.75,184.6499939
2018-3-23,186.8500061,181.1999969
2018-3-26,187.8899994,190.5
2018-3-27,192.2400055,181.8899994
2018-3-28,180.7299957,178.9100037
2018-3-29,180.8800049,183.5399933
2018-4-2,182.8099976,177.6100006
2018-4-3,179.2599945,174.6699982
2018-4-4,166.8800049,172.0700073
2018-4-5,175.4799957,172.5700073
2018-4-6,169.8399963,167.5200043
2018-4-9,169.75,169.8699951
2018-4-10,175.1000061,177.1000061
2018-4-11,176.4799957,175.3600006
2018-4-12,175.9299927,175.9199982
2018-4-13,176.7200012,172.0399933
2018-4-16,172.0099945,174.6999969
2018-4-17,174.8300018,178.6999969
2018-4-18,178.8999939,182.6799927
2018-4-19,183.2599945,181.3899994
2018-4-20,179.3600006,179.1100006
2018-4-23,178.6300049,175.5700073
2018-4-24,177.6300049,173.0899963
2018-4-25,170.5200043,170.2200012
2018-4-26,173.25,173.8999939
2018-4-27,177.1100006,177.1600037
2018-4-30,178.0899963,178.5399933
2018-5-1,177.5800018,179.5
2018-5-2,180.8000031,181.4499969
2018-5-3,183.5,182.4499969
2018-5-4,180.3999939,188.8899994
2018-5-7,190.4100037,195.3500061
2018-5-8,194.1999969,196.3099976
2018-5-9,195.8399963,195.4299927
2018-5-10,196.3000031,195.9600067
2018-5-11,196.3999939,194.3600006
2018-5-14,195.8999939,198.6399994
2018-5-15,195.2299957,196.6100006
2018-5-16,196.75,198.1100006
2018-5-17,196,196.0200043
2018-5-18,196.4299927,195
2018-5-21,197.8000031,197.6399994
2018-5-22,198.3000031,195.8699951
2018-5-23,193.8800049,196.8000031
2018-5-24,198.1199951,197.3699951
2018-5-25,197.5700073,199.1999969
2018-5-29,197.9400024,198
2018-5-30,199.6999969,197.9799957
2018-5-31,198,198.0099945
2018-6-1,199.5,204.3399963
2018-6-4,205.1199951,208.9499969
2018-6-5,209.9499969,208.3699951
2018-6-6,209.8600006,208.3000031
2018-6-7,207.4600067,203.6199951
2018-6-8,201.1100006,205.0700073
2018-6-11,206.5,205.6999969
2018-6-12,206.9499969,209.0800018
2018-6-13,209.4400024,206.6199951
2018-6-14,207.7200012,210.8600006
2018-6-15,207.4900055,208
2018-6-18,205.1600037,208.5700073
2018-6-19,203.5299988,204.4299927
2018-6-20,205.0500031,206.2299957
2018-6-21,205.8399963,202.2100067
2018-6-22,203.3800049,202.0099945
2018-6-25,197.8500061,191.25
2018-6-26,193.3399963,191.4199982
2018-6-27,193.4600067,185.0200043
2018-6-28,183.1999969,188.3800049
2018-6-29,185.3600006,185.5299988
2018-7-2,181.6600037,186.3600006
2018-7-3,187.8800049,184.75
2018-7-5,187.1699982,186.8800049
2018-7-6,186.0099945,192.2700043
2018-7-9,194.4499969,192.75
2018-7-10,192.8899994,192.5500031
2018-7-11,188.6000061,187.4199982
2018-7-12,190.7700043,190.1699982
2018-7-13,191.6100006,190.0399933
2018-7-16,189.5700073,190.3500061
2018-7-17,188.6499939,192.6600037
2018-7-18,192.4499969,190.7899933
2018-7-19,188.6799927,187.3399963
2018-7-20,189.4900055,187.25
2018-7-23,187.1799927,187.0399933
2018-7-24,190.1900024,189
2018-7-25,190.6100006,197.9799957
2018-7-26,193.2100067,194.1799927
2018-7-27,196.1000061,189.4199982
2018-7-30,190.2200012,184.8200073
2018-7-31,186.3999939,187.2299957
2018-8-1,186,185.2700043
2018-8-2,181.5399933,182.6000061
2018-8-3,184.1499939,180.8399963
2018-8-6,180.6999969,178.6199951
2018-8-7,180.2899933,179.9199982
2018-8-8,180,177.5200043
2018-8-9,179.3099976,177.1900024
2018-8-10,175.5700073,180.0099945
2018-8-13,179.6499939,177.6799927
2018-8-14,175.1399994,172.5299988
2018-8-15,167.1100006,169.8300018
2018-8-16,172.3300018,171.9900055
2018-8-17,172.5200043,172.7799988
2018-8-20,175.2200012,176.2899933
2018-8-21,177.6300049,177.9199982
2018-8-22,178.1499939,177.8500061
2018-8-23,184.9700012,172.2299957
2018-8-24,175,174.2299957
2018-8-27,177.1000061,180.6499939
2018-8-28,182.1499939,178.1900024
2018-8-29,179.3500061,178.5
2018-8-30,177.3300018,174.6000061
2018-8-31,173.1100006,175.0099945
2018-9-4,173.5,170.4400024
2018-9-5,167.4799957,164.2299957
2018-9-6,164.1600037,159.8699951
2018-9-7,159.9499969,162.3699951
2018-9-10,158.5899963,156.3600006
2018-9-11,153.1799927,157.4600067
2018-9-12,158.1999969,161.4600067
2018-9-13,165.4100037,165.5299988
2018-9-14,167.8800049,164.7400055
2018-9-17,161.5,158.8899994
2018-9-18,156.8800049,156.6499939
2018-9-19,158.8200073,162.6300049
